customer_id,tenure_months,contract_type,monthly_charges,support_calls,payment_delay_days,is_senior_citizen,has_addon_services,churned,avg_monthly_spend_per_tenure,high_support_contact,is_month_to_month,churn_risk_score
CUST_03724,35,Two year,777.84,2,19,0,0,0,22.224,0,0,0.208
CUST_03725,40,Month-to-month,1556.57,3,7,0,1,1,38.914249999999996,1,1,0.511
CUST_03726,30,Month-to-month,1523.27,0,20,0,0,1,50.775666666666666,0,1,0.662
CUST_03727,39,Month-to-month,1747.83,3,21,0,1,0,44.816153846153846,1,1,0.555
CUST_03728,27,Month-to-month,1749.81,3,26,0,0,1,64.80777777777777,1,1,0.818
CUST_03729,33,Month-to-month,2074.29,2,13,0,0,0,62.85727272727273,0,1,0.633
CUST_03730,25,Month-to-month,1365.67,0,14,0,0,1,54.6268,0,1,0.649
CUST_03731,36,Month-to-month,1241.5,0,8,0,0,0,34.486111111111114,0,1,0.402
CUST_03732,29,Month-to-month,1470.06,3,11,0,0,1,50.69172413793103,1,1,0.673
CUST_03733,33,Two year,2023.21,1,19,0,1,1,61.30939393939394,0,0,0.354
CUST_03734,52,Month-to-month,523.5,0,21,0,1,1,10.067307692307692,0,1,0.329
CUST_03735,58,Month-to-month,661.32,0,22,0,0,0,11.402068965517243,0,1,0.358
CUST_03736,14,Month-to-month,2229.46,0,28,0,0,1,159.24714285714285,0,1,0.76
CUST_03737,29,Month-to-month,1613.77,1,2,0,1,0,55.647241379310344,0,1,0.403
CUST_03738,68,Month-to-month,1563.26,3,24,0,0,0,22.989117647058823,1,1,0.567
CUST_03739,35,Month-to-month,2855.37,0,16,0,0,1,81.582,0,1,0.511
CUST_03740,62,Month-to-month,1587.11,2,28,0,1,0,25.598548387096773,0,1,0.372
CUST_03741,42,Month-to-month,1173.8,0,5,0,1,0,27.947619047619046,0,1,0.275
CUST_03742,10,One year,586.61,1,0,0,1,0,58.661,0,0,0.177
CUST_03743,29,Month-to-month,1680.7,0,11,0,0,0,57.95517241379311,0,1,0.512
CUST_03744,39,One year,1729.24,0,20,0,0,1,44.33948717948718,0,0,0.46
CUST_03745,68,Month-to-month,1006.43,0,13,0,0,0,14.800441176470587,0,1,0.343
CUST_03746,33,One year,935.66,1,16,0,0,1,28.35333333333333,0,0,0.265
CUST_03747,46,Two year,2280.73,3,5,0,0,0,49.58108695652174,1,0,0.363
CUST_03748,32,Month-to-month,2837.1,2,17,0,0,1,88.659375,0,1,0.724
CUST_03749,42,Month-to-month,2382.52,2,24,0,0,1,56.72666666666667,0,1,0.683
CUST_03750,30,One year,2639.36,0,15,0,0,0,87.97866666666667,0,0,0.368
CUST_03751,21,Month-to-month,2347.25,0,27,0,0,0,111.77380952380952,0,1,0.683
CUST_03752,6,Month-to-month,368.65,1,0,0,0,0,61.44166666666666,0,1,0.408
CUST_03753,27,Month-to-month,1784.3,1,23,0,1,0,66.08518518518518,0,1,0.624
CUST_03754,51,Two year,959.88,0,29,0,1,0,18.821176470588235,0,0,0.224
CUST_03755,49,Month-to-month,1615.27,2,29,0,1,0,32.96469387755102,0,1,0.416
CUST_03756,5,Month-to-month,2901.45,2,14,0,0,1,580.29,0,1,0.878
CUST_03757,31,One year,1941.73,0,28,0,1,0,62.63645161290323,0,0,0.393
CUST_03758,59,One year,2656.57,2,9,0,0,0,45.026610169491526,0,0,0.205
CUST_03759,15,Two year,2643.38,4,18,0,0,1,176.22533333333334,1,0,0.654
CUST_03760,47,One year,562.9,2,28,1,1,0,11.97659574468085,0,0,0.275
CUST_03761,50,Month-to-month,2432.75,2,13,0,1,0,48.655,0,1,0.386
CUST_03762,29,Month-to-month,925.24,1,10,1,1,1,31.904827586206896,0,1,0.55
CUST_03763,11,Month-to-month,1653.69,1,15,0,0,1,150.33545454545455,0,1,0.777
CUST_03764,43,Two year,1615.72,1,11,0,0,0,37.57488372093023,0,0,0.24
CUST_03765,23,One year,2330.51,1,17,0,0,1,101.32652173913044,0,0,0.575
CUST_03766,38,Month-to-month,1538.56,0,16,0,1,0,40.48842105263158,0,1,0.371
CUST_03767,48,Two year,1296.3,2,6,0,1,0,27.006249999999998,0,0,0.099
CUST_03768,62,Two year,1838.86,0,29,0,0,0,29.659032258064514,0,0,0.419
CUST_03769,8,Month-to-month,463.57,1,25,0,1,0,57.94625,0,1,0.687
CUST_03770,6,Month-to-month,1840.47,2,4,1,1,0,306.745,0,1,0.562
CUST_03771,38,Month-to-month,1111.82,1,25,1,1,0,29.258421052631576,0,1,0.458
CUST_03772,4,Month-to-month,2728.0,3,20,0,1,0,682.0,1,1,0.862
CUST_03773,69,Month-to-month,1669.26,2,8,0,1,1,24.19217391304348,0,1,0.414
CUST_03774,39,Month-to-month,520.31,2,17,1,1,0,13.34128205128205,0,1,0.28
CUST_03775,57,Month-to-month,926.04,3,21,0,0,1,16.246315789473684,1,1,0.484
CUST_03776,54,Two year,2019.88,5,22,0,0,1,37.40518518518519,1,0,0.661
CUST_03777,51,Two year,414.3,1,13,0,0,0,8.123529411764705,0,0,0.105
CUST_03778,24,One year,1436.39,2,14,0,0,0,59.849583333333335,0,0,0.436
CUST_03779,15,Two year,2128.35,2,20,0,1,0,141.89,0,0,0.464
CUST_03780,65,One year,1088.55,2,0,1,0,0,16.746923076923075,0,0,0.114
CUST_03781,26,Month-to-month,355.66,2,2,0,0,0,13.67923076923077,0,1,0.23
CUST_03782,6,Month-to-month,1405.67,0,11,0,0,1,234.27833333333334,0,1,0.575
CUST_03783,36,Two year,979.44,1,13,0,1,0,27.206666666666667,0,0,0.173
CUST_03784,25,One year,621.64,1,24,0,0,0,24.8656,0,0,0.286
CUST_03785,44,Two year,2217.1,2,1,1,1,0,50.38863636363636,0,0,0.215
CUST_03786,61,Month-to-month,1130.33,3,7,0,0,0,18.529999999999998,1,1,0.267
CUST_03787,4,Two year,792.45,0,11,0,1,0,198.1125,0,0,0.318
CUST_03788,55,Month-to-month,1198.85,2,9,1,0,0,21.797272727272727,0,1,0.316
CUST_03789,49,Month-to-month,787.8,5,8,1,0,1,16.077551020408162,1,1,0.496
CUST_03790,4,Two year,1372.3,4,19,0,1,0,343.075,1,0,0.411
CUST_03791,24,Month-to-month,1556.09,2,22,0,0,0,64.83708333333333,0,1,0.71
CUST_03792,49,One year,2145.04,2,4,0,1,0,43.776326530612245,0,0,0.13
CUST_03793,70,Month-to-month,944.18,0,15,1,1,0,13.488285714285714,0,1,0.239
CUST_03794,6,Month-to-month,796.19,2,24,0,0,1,132.69833333333335,0,1,0.854
CUST_03795,21,Month-to-month,1759.59,0,2,0,0,1,83.78999999999999,0,1,0.417
CUST_03796,8,Month-to-month,1556.23,0,22,0,0,1,194.52875,0,1,0.64
CUST_03797,35,Month-to-month,2313.79,1,3,1,0,0,66.10828571428571,0,1,0.536
CUST_03798,11,Month-to-month,1028.9,0,5,0,1,0,93.53636363636365,0,1,0.279
CUST_03799,43,Two year,2173.11,3,0,0,1,1,50.53744186046512,1,0,0.533
CUST_03800,69,One year,2343.24,1,6,0,1,0,33.959999999999994,0,0,0.112
CUST_03801,61,Month-to-month,1669.08,1,25,1,1,0,27.361967213114752,0,1,0.452
CUST_03802,15,One year,900.43,1,22,0,0,1,60.028666666666666,0,0,0.48
CUST_03803,14,One year,694.26,3,21,0,1,0,49.589999999999996,1,0,0.369
CUST_03804,15,Two year,380.02,1,1,0,0,0,25.334666666666667,0,0,0.102
CUST_03805,32,Month-to-month,2997.15,2,10,0,1,1,93.6609375,0,1,0.702
CUST_03806,32,Month-to-month,2800.51,0,0,0,0,0,87.5159375,0,1,0.454
CUST_03807,32,Month-to-month,2794.59,1,4,0,1,1,87.3309375,0,1,0.583
CUST_03808,30,One year,1865.74,1,9,0,1,0,62.19133333333333,0,0,0.255
CUST_03809,47,Month-to-month,2715.37,1,7,1,1,1,57.77382978723404,0,1,0.518
CUST_03810,29,Two year,1830.75,5,24,0,0,1,63.12931034482759,1,0,0.753
CUST_03811,22,Month-to-month,1817.43,1,22,0,1,1,82.61045454545454,0,1,0.758
CUST_03812,17,Month-to-month,1542.94,0,23,0,0,1,90.76117647058824,0,1,0.67
CUST_03813,51,Month-to-month,1104.82,2,10,1,0,0,21.663137254901958,0,1,0.319
CUST_03814,47,Month-to-month,929.87,3,16,0,0,1,19.784468085106383,1,1,0.52
CUST_03815,8,Month-to-month,1304.72,2,19,0,1,1,163.09,0,1,0.788
CUST_03816,50,Month-to-month,2602.08,1,0,0,0,1,52.041599999999995,0,1,0.551
CUST_03817,43,Month-to-month,2866.76,0,4,1,1,1,66.66883720930232,0,1,0.568
CUST_03818,58,Month-to-month,1128.0,2,16,0,0,1,19.448275862068964,0,1,0.463
CUST_03819,22,One year,2666.56,0,23,0,0,0,121.20727272727272,0,0,0.406
CUST_03820,57,Month-to-month,2606.75,2,19,0,0,0,45.73245614035088,0,1,0.54
CUST_03821,24,One year,1822.93,0,27,0,1,0,75.95541666666666,0,0,0.485
CUST_03822,67,One year,777.12,0,10,0,1,0,11.598805970149254,0,0,0.078
CUST_03823,2,Month-to-month,1960.99,1,25,0,1,1,980.495,0,1,0.802
CUST_03824,8,One year,2791.7,3,6,0,1,1,348.9625,1,0,0.624
CUST_03825,9,One year,2231.99,3,23,0,1,1,247.99888888888887,1,0,0.66
CUST_03826,36,One year,1822.77,5,14,0,1,0,50.6325,1,0,0.296
CUST_03827,45,Month-to-month,1497.05,1,22,0,0,0,33.26777777777777,0,1,0.587
CUST_03828,21,Two year,2533.89,2,2,1,1,0,120.66142857142856,0,0,0.219
CUST_03829,2,One year,766.93,2,10,0,0,0,383.465,0,0,0.35
CUST_03830,17,One year,802.26,2,26,0,0,0,47.19176470588235,0,0,0.434
CUST_03831,68,Month-to-month,707.66,3,9,0,0,0,10.406764705882352,1,1,0.336
CUST_03832,26,Month-to-month,1530.41,2,14,0,0,1,58.86192307692308,0,1,0.719
CUST_03833,6,Month-to-month,1329.24,2,16,0,1,0,221.54,0,1,0.745
CUST_03834,46,One year,1136.44,3,23,0,0,1,24.70521739130435,1,0,0.279
CUST_03835,21,Month-to-month,382.85,2,0,0,0,0,18.23095238095238,0,1,0.246
CUST_03836,32,Month-to-month,2906.46,0,3,0,1,1,90.826875,0,1,0.595
CUST_03837,61,One year,2331.16,2,17,0,0,0,38.21573770491803,0,0,0.349
CUST_03838,3,One year,900.51,0,0,0,0,0,300.17,0,0,0.236
CUST_03839,64,Month-to-month,1143.13,2,11,0,0,1,17.86140625,0,1,0.426
CUST_03840,38,One year,986.15,1,24,0,0,0,25.951315789473682,0,0,0.267
CUST_03841,51,Month-to-month,1911.57,1,2,0,1,0,37.48176470588235,0,1,0.295
CUST_03842,65,Month-to-month,974.97,1,23,0,1,1,14.999538461538462,0,1,0.462
CUST_03843,21,Month-to-month,2739.48,0,5,0,1,0,130.45142857142858,0,1,0.371
CUST_03844,66,Month-to-month,410.18,2,2,0,1,0,6.214848484848485,0,1,0.184
CUST_03845,22,Two year,1693.32,1,23,0,0,1,76.96909090909091,0,0,0.622
CUST_03846,60,Month-to-month,1525.49,0,23,1,1,0,25.424833333333332,0,1,0.456
CUST_03847,11,Month-to-month,1971.53,0,11,0,0,1,179.23,0,1,0.593
CUST_03848,57,Month-to-month,649.87,0,14,0,0,1,11.401228070175438,0,1,0.344
CUST_03849,64,Month-to-month,1518.02,2,8,1,0,1,23.7190625,0,1,0.38
CUST_03850,18,Month-to-month,2122.37,1,29,1,0,1,117.90944444444443,0,1,0.872
CUST_03851,64,Month-to-month,704.06,1,6,0,1,0,11.0009375,0,1,0.216
CUST_03852,66,Month-to-month,1715.68,2,7,0,1,0,25.995151515151516,0,1,0.341
CUST_03853,47,Month-to-month,745.85,2,14,0,1,1,15.869148936170212,0,1,0.346
CUST_03854,11,Two year,703.82,1,22,0,1,1,63.98363636363637,0,0,0.495
CUST_03855,22,Two year,2805.55,0,0,0,0,0,127.525,0,0,0.24
CUST_03856,14,Month-to-month,1004.8,2,16,0,1,0,71.77142857142857,0,1,0.67
CUST_03857,3,Two year,1108.3,2,28,0,0,0,369.43333333333334,0,0,0.577
CUST_03858,65,Two year,2459.77,2,11,0,1,0,37.842615384615385,0,0,0.183
CUST_03859,15,Month-to-month,1514.88,1,24,0,1,1,100.992,0,1,0.796
CUST_03860,50,One year,734.74,1,0,0,0,1,14.6948,0,0,0.19
CUST_03861,71,Month-to-month,2291.1,0,0,0,1,0,32.26901408450704,0,1,0.222
CUST_03862,64,Two year,1604.67,3,22,0,0,0,25.07296875,1,0,0.321
CUST_03863,43,Month-to-month,1359.77,2,6,0,0,0,31.622558139534885,0,1,0.399
CUST_03864,20,Two year,1204.03,5,9,0,1,1,60.201499999999996,1,0,0.631
CUST_03865,50,Two year,2415.54,0,24,0,1,0,48.3108,0,0,0.252
CUST_03866,48,Month-to-month,2321.26,2,25,0,0,1,48.35958333333334,0,1,0.618
CUST_03867,17,One year,1889.77,2,23,0,1,1,111.16294117647058,0,0,0.563
CUST_03868,43,Month-to-month,2441.0,2,28,0,1,1,56.76744186046512,0,1,0.569
CUST_03869,22,One year,575.95,0,13,0,0,1,26.17954545454546,0,0,0.404
CUST_03870,46,Two year,1214.18,1,2,0,0,0,26.39521739130435,0,0,0.164
CUST_03871,59,Month-to-month,2703.14,0,24,1,1,1,45.81593220338983,0,1,0.414
CUST_03872,60,One year,2543.27,1,18,0,1,0,42.38783333333333,0,0,0.233
CUST_03873,60,Two year,1453.97,1,9,0,0,0,24.232833333333335,0,0,0.182
CUST_03874,66,Month-to-month,829.94,0,16,0,0,0,12.574848484848486,0,1,0.323
CUST_03875,35,One year,1002.73,0,20,0,1,1,28.649428571428572,0,0,0.207
CUST_03876,6,Month-to-month,2372.07,0,12,0,1,1,395.345,0,1,0.631
CUST_03877,30,One year,1782.15,0,9,1,1,0,59.405,0,0,0.23
CUST_03878,68,Two year,2661.84,2,13,0,1,0,39.144705882352945,0,0,0.257
CUST_03879,51,One year,605.51,4,25,0,1,1,11.872745098039216,1,0,0.534
CUST_03880,19,Month-to-month,1115.47,2,25,0,0,1,58.70894736842106,0,1,0.826
CUST_03881,48,Month-to-month,1171.93,1,29,0,1,0,24.415208333333336,0,1,0.389
CUST_03882,1,Month-to-month,1696.33,3,13,0,0,1,1696.33,1,1,0.889
CUST_03883,17,Month-to-month,1557.3,1,19,0,1,1,91.60588235294118,0,1,0.731
CUST_03884,60,Month-to-month,994.87,7,22,0,1,1,16.581166666666668,1,1,0.695
CUST_03885,56,Month-to-month,2694.28,1,8,1,1,1,48.112142857142864,0,1,0.431
CUST_03886,19,Month-to-month,1378.34,3,14,0,0,1,72.54421052631578,1,1,0.789
CUST_03887,15,One year,1614.01,2,17,0,1,1,107.60066666666667,0,0,0.515
CUST_03888,56,Two year,2849.74,3,21,0,1,0,50.888214285714284,1,0,0.388
CUST_03889,15,Two year,1174.9,1,9,0,0,1,78.32666666666667,0,0,0.343
CUST_03890,8,Month-to-month,685.1,3,24,0,1,0,85.6375,1,1,0.677
CUST_03891,32,One year,996.12,1,12,0,1,0,31.12875,0,0,0.157
CUST_03892,68,Month-to-month,2735.1,1,15,0,0,1,40.22205882352941,0,1,0.54
CUST_03893,36,Month-to-month,357.65,2,18,0,0,1,9.934722222222222,0,1,0.245
CUST_03894,33,One year,463.24,1,0,0,0,0,14.037575757575757,0,0,0.123
CUST_03895,8,Month-to-month,799.89,1,6,0,0,1,99.98625,0,1,0.579
CUST_03896,69,Two year,515.37,1,18,0,0,0,7.469130434782609,0,0,0.097
CUST_03897,56,Month-to-month,2922.72,0,3,0,0,1,52.19142857142857,0,1,0.697
CUST_03898,50,Month-to-month,540.62,2,9,0,0,0,10.8124,0,1,0.319
CUST_03899,57,Month-to-month,2446.28,0,11,0,1,0,42.91719298245614,0,1,0.309
CUST_03900,63,Month-to-month,1515.62,2,19,0,0,1,24.057460317460315,0,1,0.511
CUST_03901,35,Month-to-month,2879.83,0,6,1,1,1,82.28085714285714,0,1,0.659
CUST_03902,52,Two year,1171.85,2,23,0,0,0,22.53557692307692,0,0,0.228
CUST_03903,45,Month-to-month,375.75,2,9,0,0,0,8.35,0,1,0.269
CUST_03904,69,One year,798.31,2,29,0,0,1,11.569710144927535,0,0,0.527
CUST_03905,30,Month-to-month,1512.97,1,16,1,0,1,50.43233333333333,0,1,0.683
CUST_03906,3,Month-to-month,870.38,1,7,0,0,0,290.12666666666667,0,1,0.624
CUST_03907,47,One year,2403.68,0,11,0,1,1,51.14212765957446,0,0,0.313
CUST_03908,2,Month-to-month,1713.38,3,21,0,0,1,856.69,1,1,0.906
CUST_03909,57,Month-to-month,2417.71,2,23,0,1,0,42.4159649122807,0,1,0.462
CUST_03910,1,Month-to-month,1456.82,0,6,0,1,1,1456.82,0,1,0.501
CUST_03911,28,Month-to-month,598.68,1,7,0,1,1,21.381428571428568,0,1,0.463
CUST_03912,65,One year,331.55,1,1,0,0,0,5.100769230769231,0,0,0.099
CUST_03913,47,Month-to-month,464.05,1,3,1,0,0,9.87340425531915,0,1,0.38
CUST_03914,67,One year,1321.49,1,6,0,1,0,19.723731343283582,0,0,0.069
CUST_03915,18,Two year,2770.37,1,19,0,0,1,153.90944444444443,0,0,0.643
CUST_03916,20,Month-to-month,700.19,2,0,0,0,0,35.0095,0,1,0.51
CUST_03917,38,Month-to-month,470.11,1,17,1,1,1,12.371315789473684,0,1,0.245
CUST_03918,8,Month-to-month,1600.46,2,4,0,1,0,200.0575,0,1,0.582
CUST_03919,26,Month-to-month,813.57,1,16,0,0,1,31.291153846153847,0,1,0.591
CUST_03920,28,Two year,834.58,3,28,0,1,1,29.806428571428572,1,0,0.531
CUST_03921,38,Two year,989.12,0,19,0,1,0,26.029473684210526,0,0,0.211
CUST_03922,28,One year,311.34,3,10,0,0,0,11.119285714285713,1,0,0.117
CUST_03923,38,Two year,2948.78,4,14,0,1,1,77.59947368421054,1,0,0.661
CUST_03924,69,Month-to-month,782.66,0,11,0,1,0,11.342898550724637,0,1,0.199
CUST_03925,60,One year,638.12,0,16,0,1,0,10.635333333333334,0,0,0.085
CUST_03926,34,Two year,2049.39,1,24,0,1,0,60.27617647058823,0,0,0.291
CUST_03927,67,Two year,1842.37,0,12,0,0,0,27.498059701492537,0,0,0.247
CUST_03928,17,Month-to-month,1741.33,4,22,0,1,1,102.43117647058823,1,1,0.841
CUST_03929,41,Month-to-month,2410.52,1,12,0,0,1,58.79317073170731,0,1,0.641
CUST_03930,52,Month-to-month,2252.12,2,27,1,1,1,43.309999999999995,0,1,0.534
CUST_03931,38,Month-to-month,968.21,3,24,0,0,0,25.47921052631579,1,1,0.523
CUST_03932,62,One year,2475.83,2,5,0,0,0,39.93274193548387,0,0,0.149
CUST_03933,9,Month-to-month,2000.85,0,19,0,1,0,222.31666666666666,0,1,0.577
CUST_03934,22,Month-to-month,2512.3,2,2,0,0,1,114.19545454545455,0,1,0.721
CUST_03935,5,Month-to-month,2399.63,1,24,1,0,1,479.92600000000004,0,1,0.862
CUST_03936,52,Two year,1912.71,0,26,1,1,0,36.78288461538462,0,0,0.228
CUST_03937,10,One year,2484.68,1,21,0,0,1,248.468,0,0,0.549
CUST_03938,58,Month-to-month,1764.84,2,28,1,1,0,30.428275862068965,0,1,0.47
CUST_03939,40,One year,637.42,1,18,0,0,0,15.9355,0,0,0.197
CUST_03940,18,Two year,773.55,1,13,1,1,0,42.974999999999994,0,0,0.209
CUST_03941,19,Month-to-month,2900.09,1,25,0,0,1,152.63631578947368,0,1,0.834
CUST_03942,46,One year,1061.1,1,16,0,1,0,23.067391304347826,0,0,0.174
CUST_03943,10,Month-to-month,2102.97,3,2,0,0,1,210.29699999999997,1,1,0.787
CUST_03944,22,One year,633.6,1,13,1,1,0,28.8,0,0,0.245
CUST_03945,15,Month-to-month,1385.64,2,22,0,0,1,92.376,0,1,0.801
CUST_03946,56,Month-to-month,2156.6,2,28,0,1,0,38.510714285714286,0,1,0.464
CUST_03947,1,Two year,413.92,0,1,0,0,1,413.92,0,0,0.212
CUST_03948,57,Month-to-month,2240.28,1,27,0,1,1,39.30315789473685,0,1,0.449
CUST_03949,14,Two year,2062.04,0,5,0,0,0,147.28857142857143,0,0,0.285
CUST_03950,6,Month-to-month,1620.34,3,4,0,0,1,270.0566666666667,1,1,0.741
CUST_03951,58,Month-to-month,543.32,3,29,0,1,0,9.367586206896553,1,1,0.454
CUST_03952,4,Two year,1143.63,0,5,0,1,0,285.9075,0,0,0.198
CUST_03953,4,One year,2399.45,2,13,0,0,1,599.8625,0,0,0.501
CUST_03954,5,One year,2211.46,2,12,1,0,0,442.29200000000003,0,0,0.481
CUST_03955,44,Month-to-month,727.44,0,10,1,0,0,16.532727272727275,0,1,0.322
CUST_03956,19,Month-to-month,2389.31,2,8,1,0,1,125.75315789473684,0,1,0.753
CUST_03957,56,One year,1848.2,2,18,1,0,1,33.003571428571426,0,0,0.345
CUST_03958,53,Month-to-month,2995.99,1,8,0,0,1,56.528113207547165,0,1,0.689
CUST_03959,12,Month-to-month,2498.38,1,25,0,0,1,208.19833333333335,0,1,0.814
CUST_03960,8,Two year,2003.12,1,18,0,0,0,250.39,0,0,0.51
CUST_03961,27,Month-to-month,2257.7,0,19,0,0,1,83.61851851851851,0,1,0.673
CUST_03962,6,One year,2246.57,2,3,0,1,0,374.42833333333334,0,0,0.246
CUST_03963,62,One year,2849.02,3,14,0,1,1,45.95193548387097,1,0,0.502
CUST_03964,57,One year,1932.71,2,2,0,0,0,33.90719298245614,0,0,0.137
CUST_03965,26,Two year,1669.08,2,12,0,1,0,64.19538461538461,0,0,0.362
CUST_03966,29,Month-to-month,2291.42,3,24,0,0,0,79.01448275862069,1,1,0.774
CUST_03967,66,Month-to-month,386.98,1,11,0,1,0,5.863333333333333,0,1,0.127
CUST_03968,66,One year,2511.7,1,12,0,0,0,38.056060606060605,0,0,0.261
CUST_03969,54,Two year,2805.08,1,13,1,0,0,51.94592592592593,0,0,0.409
CUST_03970,61,Month-to-month,825.2,0,21,0,0,0,13.527868852459017,0,1,0.439
CUST_03971,40,Month-to-month,1015.21,1,6,1,1,1,25.38025,0,1,0.42
CUST_03972,41,One year,2658.08,0,0,0,0,0,64.83121951219512,0,0,0.217
CUST_03973,68,Month-to-month,2607.28,1,20,0,0,1,38.34235294117647,0,1,0.546
CUST_03974,19,Month-to-month,1924.41,3,2,0,0,1,101.28473684210526,1,1,0.736
CUST_03975,50,Month-to-month,2560.1,1,24,0,0,1,51.202,0,1,0.613
CUST_03976,34,Month-to-month,496.9,4,0,1,0,1,14.61470588235294,1,1,0.68
CUST_03977,18,One year,891.86,1,25,0,0,1,49.54777777777778,0,0,0.52
CUST_03978,53,Month-to-month,2961.38,1,24,0,1,1,55.87509433962264,0,1,0.725
CUST_03979,47,Month-to-month,1572.26,0,4,0,0,0,33.452340425531915,0,1,0.301
CUST_03980,2,Two year,2079.99,0,9,0,0,0,1039.995,0,0,0.367
CUST_03981,60,Month-to-month,2715.08,2,16,0,0,1,45.251333333333335,0,1,0.577
CUST_03982,56,Month-to-month,2581.93,3,14,0,1,1,46.105892857142855,1,1,0.598
CUST_03983,20,Two year,460.95,0,15,0,1,1,23.0475,0,0,0.393
CUST_03984,47,One year,2405.49,0,23,0,1,0,51.180638297872335,0,0,0.29
CUST_03985,36,Month-to-month,484.11,4,2,0,0,0,13.4475,1,1,0.515
CUST_03986,44,Two year,2860.68,1,20,0,0,0,65.01545454545455,0,0,0.494
CUST_03987,64,Month-to-month,569.87,2,17,1,1,0,8.90421875,0,1,0.222
CUST_03988,55,One year,2613.57,0,14,1,1,1,47.51945454545455,0,0,0.385
CUST_03989,52,Month-to-month,2019.63,1,25,0,1,1,38.839038461538465,0,1,0.465
CUST_03990,43,Month-to-month,2433.9,1,16,0,0,0,56.60232558139535,0,1,0.574
CUST_03991,51,Month-to-month,472.76,1,21,1,0,0,9.269803921568627,0,1,0.343
CUST_03992,32,One year,389.64,2,23,0,1,0,12.17625,0,0,0.137
CUST_03993,32,Two year,1474.92,1,3,0,1,1,46.09125,0,0,0.279
CUST_03994,14,Month-to-month,1747.53,1,12,0,1,1,124.82357142857143,0,1,0.687
CUST_03995,20,Month-to-month,1310.57,0,23,0,0,0,65.5285,0,1,0.59
CUST_03996,45,One year,781.72,0,16,1,1,0,17.371555555555556,0,0,0.148
CUST_03997,71,Month-to-month,481.92,0,19,0,0,0,6.7876056338028175,0,1,0.275
CUST_03998,70,Month-to-month,1669.08,1,15,0,0,0,23.843999999999998,0,1,0.39
CUST_03999,31,One year,1087.32,1,16,0,1,1,35.074838709677415,0,0,0.197
CUST_04000,50,One year,317.31,2,4,0,0,0,6.3462,0,0,0.105
CUST_04001,18,Month-to-month,779.64,1,10,0,0,0,43.31333333333333,0,1,0.435
CUST_04002,18,Month-to-month,1175.0,0,22,0,1,1,65.27777777777777,0,1,0.599
CUST_04003,41,Month-to-month,2099.1,2,12,0,1,0,51.197560975609754,0,1,0.472
CUST_04004,34,One year,1902.35,2,3,1,0,0,55.95147058823529,0,0,0.299
CUST_04005,43,Two year,996.3,1,23,0,1,1,23.169767441860465,0,0,0.238
CUST_04006,64,One year,2932.56,1,10,0,1,0,45.82125,0,0,0.36
CUST_04007,48,Month-to-month,2553.72,1,17,0,0,1,53.20249999999999,0,1,0.609
CUST_04008,20,Two year,1788.57,1,20,0,0,1,89.4285,0,0,0.587
CUST_04009,67,One year,2111.9,3,11,0,0,1,31.52089552238806,1,0,0.465
CUST_04010,69,Month-to-month,1069.91,2,10,0,1,1,15.505942028985508,0,1,0.357
CUST_04011,7,Month-to-month,2095.14,1,15,0,1,1,299.30571428571426,0,1,0.728
CUST_04012,35,Two year,767.34,2,9,0,0,0,21.924,0,0,0.131
CUST_04013,46,Two year,619.18,1,20,0,0,0,13.460434782608695,0,0,0.161
CUST_04014,50,One year,1044.69,2,1,1,0,0,20.893800000000002,0,0,0.1
CUST_04015,18,Two year,2926.4,3,20,0,1,1,162.57777777777778,1,0,0.69
CUST_04016,26,Month-to-month,2654.93,2,6,0,0,0,102.1126923076923,0,1,0.687
CUST_04017,23,One year,2068.15,1,9,0,1,0,89.91956521739131,0,0,0.316
CUST_04018,8,Month-to-month,2657.46,1,5,0,0,0,332.1825,0,1,0.74
CUST_04019,35,One year,2160.17,3,3,0,1,0,61.719142857142856,1,0,0.508
CUST_04020,25,Month-to-month,1621.57,1,29,1,0,1,64.8628,0,1,0.771
CUST_04021,31,One year,1069.79,2,27,0,0,1,34.509354838709676,0,0,0.333
CUST_04022,22,One year,600.98,3,5,1,1,0,27.317272727272726,1,0,0.369
CUST_04023,1,Month-to-month,2957.26,1,19,0,1,1,2957.26,0,1,0.858
CUST_04024,64,Month-to-month,1044.87,5,11,0,0,1,16.32609375,1,1,0.537
CUST_04025,65,Two year,2677.22,2,13,0,0,0,41.187999999999995,0,0,0.317
CUST_04026,56,Month-to-month,1590.39,1,29,0,0,0,28.399821428571432,0,1,0.503
CUST_04027,35,Month-to-month,951.7,2,8,0,1,1,27.191428571428574,0,1,0.445
CUST_04028,69,Month-to-month,1109.74,1,18,0,1,0,16.083188405797102,0,1,0.352
CUST_04029,35,One year,1153.09,2,16,0,1,0,32.94542857142857,0,0,0.195
CUST_04030,27,Month-to-month,1622.82,1,23,0,0,0,60.10444444444444,0,1,0.603
CUST_04031,36,Month-to-month,2843.04,1,20,0,0,1,78.97333333333333,0,1,0.719
CUST_04032,39,Two year,1041.81,0,2,0,0,1,26.713076923076922,0,0,0.234
CUST_04033,30,Two year,1862.06,3,10,0,0,0,62.068666666666665,1,0,0.462
CUST_04034,56,One year,570.16,1,0,0,0,0,10.18142857142857,0,0,0.123
CUST_04035,18,One year,2515.87,3,22,0,1,0,139.77055555555555,1,0,0.593
