customer_id,tenure_months,contract_type,monthly_charges,support_calls,payment_delay_days,is_senior_citizen,has_addon_services,churned
CUST_03755,49,Month-to-month,1615.27,2,29,0,1,0
CUST_03756,5,Month-to-month,2901.45,2,14,0,0,1
CUST_03757,31,One year,1941.73,0,28,0,1,0
CUST_03758,59,One year,2656.57,2,9,0,0,0
CUST_03759,15,Two year,2643.38,4,18,0,0,1
CUST_03760,47,One year,562.9,2,28,1,1,0
CUST_03761,50,Month-to-month,2432.75,2,13,0,1,0
CUST_03762,29,Month-to-month,925.24,1,10,1,1,1
CUST_03763,11,Month-to-month,1653.69,1,15,0,0,1
CUST_03764,43,Two year,1615.72,1,11,0,0,0
CUST_03765,23,One year,2330.51,1,17,0,0,1
CUST_03766,38,Month-to-month,1538.56,0,16,0,1,0
CUST_03767,48,Two year,1296.3,2,6,0,1,0
CUST_03768,62,Two year,1838.86,0,29,0,0,0
CUST_03769,8,Month-to-month,463.57,1,25,0,1,0
CUST_03770,6,Month-to-month,1840.47,2,4,1,1,0
CUST_03771,38,Month-to-month,1111.82,1,25,1,1,0
CUST_03772,4,Month-to-month,2728.0,3,20,0,1,0
CUST_03773,69,Month-to-month,1669.26,2,8,0,1,1
CUST_03774,39,Month-to-month,520.31,2,17,1,1,0
CUST_03775,57,Month-to-month,926.04,3,21,0,0,1
CUST_03776,54,Two year,2019.88,5,22,0,0,1
CUST_03777,51,Two year,414.3,1,13,0,0,0
CUST_03778,24,One year,1436.39,2,14,0,0,0
CUST_03779,15,Two year,2128.35,2,20,0,1,0
CUST_03780,65,One year,1088.55,2,0,1,0,0
CUST_03781,26,Month-to-month,355.66,2,2,0,0,0
CUST_03782,6,Month-to-month,1405.67,0,11,0,0,1
CUST_03783,36,Two year,979.44,1,13,0,1,0
CUST_03784,25,One year,621.64,1,24,0,0,0
CUST_03785,44,Two year,2217.1,2,1,1,1,0
CUST_03786,61,Month-to-month,1130.33,3,7,0,0,0
CUST_03787,4,Two year,792.45,0,11,0,1,0
CUST_03788,55,Month-to-month,1198.85,2,9,1,0,0
CUST_03789,49,Month-to-month,787.8,5,8,1,0,1
CUST_03790,4,Two year,1372.3,4,19,0,1,0
CUST_03791,24,Month-to-month,1556.09,2,22,0,0,0
CUST_03792,49,One year,2145.04,2,4,0,1,0
CUST_03793,70,Month-to-month,944.18,0,15,1,1,0
CUST_03794,6,Month-to-month,796.19,2,24,0,0,1
CUST_03795,21,Month-to-month,1759.59,0,2,0,0,1
CUST_03796,8,Month-to-month,1556.23,0,22,0,0,1
CUST_03797,35,Month-to-month,2313.79,1,3,1,0,0
CUST_03798,11,Month-to-month,1028.9,0,5,0,1,0
CUST_03799,43,Two year,2173.11,3,0,0,1,1
CUST_03800,69,One year,2343.24,1,6,0,1,0
CUST_03801,61,Month-to-month,,1,25,1,1,0
CUST_03802,15,One year,900.43,1,22,0,0,1
CUST_03803,14,One year,694.26,3,21,0,1,0
CUST_03804,15,Two year,380.02,1,1,0,0,0
CUST_03805,32,Month-to-month,2997.15,2,10,0,1,1
CUST_03806,32,Month-to-month,2800.51,0,0,0,0,0
CUST_03807,32,Month-to-month,2794.59,1,4,0,1,1
CUST_03808,30,One year,1865.74,1,9,0,1,0
CUST_03809,47,Month-to-month,2715.37,1,7,1,1,1
CUST_03810,29,Two year,1830.75,5,24,0,0,1
CUST_03811,22,Month-to-month,1817.43,1,22,0,1,1
CUST_03812,17,Month-to-month,1542.94,0,23,0,0,1
CUST_03813,51,Month-to-month,1104.82,2,10,1,0,0
CUST_03814,47,Month-to-month,929.87,3,16,0,0,1
CUST_03815,8,Month-to-month,1304.72,2,19,0,1,1
CUST_03816,50,Month-to-month,2602.08,1,0,0,0,1
CUST_03817,43,Month-to-month,2866.76,0,4,1,1,1
CUST_03818,58,Month-to-month,1128.0,2,16,0,0,1
CUST_03819,22,One year,2666.56,0,23,0,0,0
CUST_03820,57,Month-to-month,2606.75,2,19,0,0,0
CUST_03821,24,One year,1822.93,0,27,0,1,0
CUST_03822,67,One year,777.12,0,10,0,1,0
CUST_03823,2,Month-to-month,1960.99,1,25,0,1,1
CUST_03824,8,One year,2791.7,3,6,0,1,1
CUST_03825,9,One year,2231.99,3,23,0,1,1
CUST_03826,36,One year,1822.77,5,14,0,1,0
CUST_03827,45,Month-to-month,1497.05,1,22,0,0,0
CUST_03828,21,Two year,2533.89,2,2,1,1,0
CUST_03829,2,One year,766.93,2,10,0,0,0
CUST_03830,17,One year,802.26,2,26,0,0,0
CUST_03831,68,Month-to-month,707.66,3,9,0,0,0
CUST_03832,26,Month-to-month,1530.41,2,14,0,0,1
CUST_03833,6,Month-to-month,1329.24,2,16,0,1,0
CUST_03834,46,One year,1136.44,3,23,0,0,1
CUST_03835,21,Month-to-month,382.85,2,0,0,0,0
CUST_03836,32,Month-to-month,2906.46,0,3,0,1,1
CUST_03837,61,One year,2331.16,2,17,0,0,0
CUST_03838,3,One year,900.51,0,0,0,0,0
CUST_03839,64,Month-to-month,1143.13,2,11,0,0,1
CUST_03840,38,One year,986.15,1,24,0,0,0
CUST_03841,51,Month-to-month,1911.57,1,2,0,1,0
CUST_03842,65,Month-to-month,974.97,1,23,0,1,1
CUST_03843,21,Month-to-month,2739.48,0,5,0,1,0
CUST_03844,66,Month-to-month,410.18,2,2,0,1,0
CUST_03845,22,Two year,1693.32,1,23,0,0,1
CUST_03846,60,Month-to-month,1525.49,0,23,1,1,0
CUST_03847,11,Month-to-month,1971.53,0,11,0,0,1
CUST_03848,57,Month-to-month,649.87,0,14,0,0,1
CUST_03849,64,Month-to-month,1518.02,2,8,1,0,1
CUST_03850,18,Month-to-month,2122.37,1,29,1,0,1
CUST_03851,64,Month-to-month,704.06,1,6,0,1,0
CUST_03852,66,Month-to-month,1715.68,2,7,0,1,0
CUST_03853,47,Month-to-month,745.85,2,14,0,1,1
CUST_03854,11,Two year,703.82,1,22,0,1,1
CUST_03855,22,Two year,2805.55,0,0,0,0,0
CUST_03856,14,Month-to-month,1004.8,2,16,0,1,0
CUST_03857,3,Two year,1108.3,2,28,0,0,0
CUST_03858,65,Two year,2459.77,2,11,0,1,0
CUST_03859,15,Month-to-month,1514.88,1,24,0,1,1
CUST_03860,50,One year,734.74,1,0,0,0,1
CUST_03861,71,Month-to-month,2291.1,0,0,0,1,0
CUST_03862,64,Two year,1604.67,3,22,0,0,0
CUST_03863,43,Month-to-month,1359.77,2,6,0,0,0
CUST_03864,20,Two year,1204.03,5,9,0,1,1
CUST_03865,50,Two year,2415.54,0,24,0,1,0
CUST_03866,48,Month-to-month,2321.26,2,25,0,0,1
CUST_03867,17,One year,1889.77,2,23,0,1,1
CUST_03868,43,Month-to-month,2441.0,2,28,0,1,1
CUST_03869,22,One year,575.95,0,13,0,0,1
CUST_03870,46,Two year,1214.18,1,2,0,0,0
CUST_03871,59,Month-to-month,2703.14,0,24,1,1,1
CUST_03872,60,One year,2543.27,1,18,0,1,0
CUST_03873,60,Two year,1453.97,1,9,0,0,0
CUST_03874,66,Month-to-month,829.94,0,16,0,0,0
CUST_03875,35,One year,1002.73,0,20,0,1,1
CUST_03876,6,Month-to-month,2372.07,0,12,0,1,1
CUST_03877,30,One year,1782.15,0,9,1,1,0
CUST_03878,68,Two year,2661.84,2,13,0,1,0
CUST_03879,51,One year,605.51,4,25,0,1,1
CUST_03880,19,Month-to-month,1115.47,2,25,0,0,1
CUST_03881,48,Month-to-month,1171.93,1,29,0,1,0
CUST_03882,1,Month-to-month,1696.33,3,13,0,0,1
CUST_03883,17,Month-to-month,1557.3,1,19,0,1,1
CUST_03884,60,Month-to-month,994.87,7,22,0,1,1
CUST_03885,56,Month-to-month,2694.28,1,8,1,1,1
CUST_03886,19,Month-to-month,1378.34,3,14,0,0,1
CUST_03887,15,One year,1614.01,2,17,0,1,1
CUST_03888,56,Two year,2849.74,3,21,0,1,0
CUST_03889,15,Two year,1174.9,1,9,0,0,1
CUST_03890,8,Month-to-month,685.1,3,24,0,1,0
CUST_03891,32,One year,996.12,1,12,0,1,0
CUST_03892,68,Month-to-month,2735.1,1,15,0,0,1
CUST_03893,36,Month-to-month,357.65,2,18,0,0,1
CUST_03894,33,One year,463.24,1,0,0,0,0
CUST_03895,8,Month-to-month,799.89,1,6,0,0,1
CUST_03896,69,Two year,515.37,1,18,0,0,0
CUST_03897,56,Month-to-month,2922.72,0,3,0,0,1
CUST_03898,50,Month-to-month,540.62,2,9,0,0,0
CUST_03899,57,Month-to-month,2446.28,0,11,0,1,0
CUST_03900,63,Month-to-month,1515.62,2,19,0,0,1
CUST_03901,35,Month-to-month,2879.83,0,6,1,1,1
CUST_03902,52,Two year,1171.85,2,23,0,0,0
CUST_03903,45,Month-to-month,375.75,2,9,0,0,0
CUST_03904,69,One year,798.31,2,29,0,0,1
CUST_03905,30,Month-to-month,1512.97,1,16,1,0,1
CUST_03906,3,Month-to-month,870.38,1,7,0,0,0
CUST_03907,47,One year,2403.68,0,11,0,1,1
CUST_03908,2,Month-to-month,1713.38,3,21,0,0,1
CUST_03909,57,Month-to-month,2417.71,2,23,0,1,0
CUST_03910,1,Month-to-month,1456.82,0,6,0,1,1
CUST_03911,28,Month-to-month,598.68,1,7,0,1,1
CUST_03912,65,One year,331.55,1,1,0,0,0
CUST_03913,47,Month-to-month,464.05,1,3,1,0,0
CUST_03914,67,One year,1321.49,1,6,0,1,0
CUST_03915,18,Two year,2770.37,1,19,0,0,1
CUST_03916,20,Month-to-month,700.19,2,0,0,0,0
CUST_03917,38,Month-to-month,470.11,1,17,1,1,1
CUST_03918,8,Month-to-month,1600.46,2,4,0,1,0
CUST_03919,26,Month-to-month,813.57,1,16,0,0,1
CUST_03920,28,Two year,834.58,3,28,0,1,1
CUST_03921,38,Two year,989.12,0,19,0,1,0
CUST_03922,28,One year,311.34,3,10,0,0,0
CUST_03923,38,Two year,2948.78,4,14,0,1,1
CUST_03924,69,Month-to-month,782.66,0,11,0,1,0
CUST_03925,60,One year,638.12,0,16,0,1,0
CUST_03926,34,Two year,2049.39,1,24,0,1,0
CUST_03927,67,Two year,1842.37,0,12,0,0,0
CUST_03928,17,Month-to-month,1741.33,4,22,0,1,1
CUST_03929,41,Month-to-month,2410.52,1,12,0,0,1
CUST_03930,52,Month-to-month,2252.12,2,27,1,1,1
CUST_03931,38,Month-to-month,968.21,3,24,0,0,0
CUST_03932,62,One year,2475.83,2,5,0,0,0
CUST_03933,9,Month-to-month,2000.85,0,19,0,1,0
CUST_03934,22,Month-to-month,2512.3,2,2,0,0,1
CUST_03935,5,Month-to-month,2399.63,1,24,1,0,1
CUST_03936,52,Two year,1912.71,0,26,1,1,0
CUST_03937,10,One year,2484.68,1,21,0,0,1
CUST_03938,58,Month-to-month,1764.84,2,28,1,1,0
CUST_03939,40,One year,637.42,1,18,0,0,0
CUST_03940,18,Two year,773.55,1,13,1,1,0
CUST_03941,19,Month-to-month,2900.09,1,25,0,0,1
CUST_03942,46,One year,1061.1,1,16,0,1,0
CUST_03943,10,Month-to-month,2102.97,3,2,0,0,1
CUST_03944,22,One year,633.6,1,13,1,1,0
CUST_03945,15,Month-to-month,1385.64,2,22,0,0,1
CUST_03946,56,Month-to-month,2156.6,2,28,0,1,0
CUST_03947,1,Two year,413.92,0,1,0,0,1
CUST_03948,57,Month-to-month,2240.28,1,27,0,1,1
CUST_03949,14,Two year,2062.04,0,5,0,0,0
CUST_03950,6,Month-to-month,1620.34,3,4,0,0,1
CUST_03951,58,Month-to-month,543.32,3,29,0,1,0
CUST_03952,4,Two year,1143.63,0,5,0,1,0
CUST_03953,4,One year,2399.45,2,13,0,0,1
CUST_03954,5,One year,2211.46,2,12,1,0,0
CUST_03955,44,Month-to-month,727.44,0,10,1,0,0
CUST_03956,19,Month-to-month,2389.31,2,8,1,0,1
CUST_03957,56,One year,1848.2,2,18,1,0,1
CUST_03958,53,Month-to-month,2995.99,1,8,0,0,1
CUST_03959,12,Month-to-month,2498.38,1,25,0,0,1
CUST_03960,8,Two year,2003.12,1,18,0,0,0
CUST_03961,27,Month-to-month,2257.7,0,19,0,0,1
CUST_03962,6,One year,2246.57,2,3,0,1,0
CUST_03963,62,One year,2849.02,3,14,0,1,1
CUST_03964,57,One year,1932.71,2,2,0,0,0
CUST_03965,26,Two year,,2,12,0,1,0
CUST_03966,29,Month-to-month,2291.42,3,24,0,0,0
CUST_03967,66,Month-to-month,386.98,1,11,0,1,0
CUST_03968,66,One year,2511.7,1,12,0,0,0
CUST_03969,54,Two year,2805.08,1,13,1,0,0
CUST_03970,61,Month-to-month,825.2,0,21,0,0,0
CUST_03971,40,Month-to-month,1015.21,1,6,1,1,1
CUST_03972,41,One year,2658.08,0,0,0,0,0
CUST_03973,68,Month-to-month,2607.28,1,20,0,0,1
CUST_03974,19,Month-to-month,1924.41,3,2,0,0,1
CUST_03975,50,Month-to-month,2560.1,1,24,0,0,1
CUST_03976,34,Month-to-month,496.9,4,0,1,0,1
CUST_03977,18,One year,891.86,1,25,0,0,1
CUST_03978,53,Month-to-month,2961.38,1,24,0,1,1
CUST_03979,47,Month-to-month,1572.26,0,4,0,0,0
CUST_03980,2,Two year,2079.99,0,9,0,0,0
CUST_03981,60,Month-to-month,2715.08,2,16,0,0,1
CUST_03982,56,Month-to-month,2581.93,3,14,0,1,1
CUST_03983,20,Two year,460.95,0,15,0,1,1
CUST_03984,47,One year,2405.49,0,23,0,1,0
CUST_03985,36,Month-to-month,484.11,4,2,0,0,0
CUST_03986,44,Two year,2860.68,1,20,0,0,0
CUST_03987,64,Month-to-month,569.87,2,17,1,1,0
CUST_03988,55,One year,2613.57,0,14,1,1,1
CUST_03989,52,Month-to-month,2019.63,1,25,0,1,1
CUST_03990,43,Month-to-month,2433.9,1,16,0,0,0
CUST_03991,51,Month-to-month,472.76,1,21,1,0,0
CUST_03992,32,One year,389.64,2,23,0,1,0
CUST_03993,32,Two year,1474.92,1,3,0,1,1
CUST_03994,14,Month-to-month,1747.53,1,12,0,1,1
CUST_03995,20,Month-to-month,1310.57,0,23,0,0,0
CUST_03996,45,One year,781.72,0,16,1,1,0
CUST_03997,71,Month-to-month,481.92,0,19,0,0,0
CUST_03998,70,Month-to-month,,1,15,0,0,0
CUST_03999,31,One year,1087.32,1,16,0,1,1
CUST_04000,50,One year,317.31,2,4,0,0,0
CUST_04001,18,Month-to-month,779.64,1,10,0,0,0
CUST_04002,18,Month-to-month,1175.0,0,22,0,1,1
CUST_04003,41,Month-to-month,2099.1,2,12,0,1,0
CUST_04004,34,One year,1902.35,2,3,1,0,0
CUST_04005,43,Two year,996.3,1,23,0,1,1
CUST_04006,64,One year,2932.56,1,10,0,1,0
CUST_04007,48,Month-to-month,2553.72,1,17,0,0,1
CUST_04008,20,Two year,1788.57,1,20,0,0,1
CUST_04009,67,One year,2111.9,3,11,0,0,1
CUST_04010,69,Month-to-month,1069.91,2,10,0,1,1
CUST_04011,7,Month-to-month,2095.14,1,15,0,1,1
CUST_04012,35,Two year,767.34,2,9,0,0,0
CUST_04013,46,Two year,619.18,1,20,0,0,0
CUST_04014,50,One year,1044.69,2,1,1,0,0
CUST_04015,18,Two year,2926.4,3,20,0,1,1
CUST_04016,26,Month-to-month,2654.93,2,6,0,0,0
CUST_04017,23,One year,2068.15,1,9,0,1,0
CUST_04018,8,Month-to-month,2657.46,1,5,0,0,0
CUST_04019,35,One year,2160.17,3,3,0,1,0
CUST_04020,25,Month-to-month,1621.57,1,29,1,0,1
CUST_04021,31,One year,1069.79,2,27,0,0,1
CUST_04022,22,One year,600.98,3,5,1,1,0
CUST_04023,1,Month-to-month,2957.26,1,19,0,1,1
CUST_04024,64,Month-to-month,1044.87,5,11,0,0,1
CUST_04025,65,Two year,2677.22,2,13,0,0,0
CUST_04026,56,Month-to-month,1590.39,1,29,0,0,0
CUST_04027,35,Month-to-month,951.7,2,8,0,1,1
CUST_04028,69,Month-to-month,1109.74,1,18,0,1,0
CUST_04029,35,One year,1153.09,2,16,0,1,0
CUST_04030,27,Month-to-month,1622.82,1,23,0,0,0
CUST_04031,36,Month-to-month,2843.04,1,20,0,0,1
CUST_04032,39,Two year,1041.81,0,2,0,0,1
CUST_04033,30,Two year,1862.06,3,10,0,0,0
CUST_04034,56,One year,570.16,1,0,0,0,0
CUST_04035,18,One year,2515.87,3,22,0,1,0
CUST_04036,31,Month-to-month,1746.62,2,27,0,0,1
CUST_04037,47,Two year,1601.48,1,26,1,1,0
CUST_04038,45,Month-to-month,1042.31,2,14,1,0,0
CUST_04039,65,One year,1470.25,2,3,0,0,0
CUST_04040,27,Month-to-month,2616.14,1,18,1,1,1
CUST_04041,71,One year,315.36,1,2,0,0,0
CUST_04042,49,Month-to-month,2277.18,2,5,1,0,0
CUST_04043,60,One year,526.5,2,11,1,0,0
CUST_04044,21,Two year,2810.61,2,10,0,0,1
CUST_04045,30,Two year,1827.95,2,14,0,1,1
CUST_04046,67,Month-to-month,1263.84,2,14,0,1,0
CUST_04047,56,Month-to-month,1386.17,2,25,0,0,0
CUST_04048,68,Month-to-month,1186.53,0,3,0,0,1
CUST_04049,21,Month-to-month,2658.22,3,9,0,0,0
CUST_04050,30,Two year,351.67,1,10,0,0,0
CUST_04051,39,Month-to-month,1067.25,0,8,0,0,0
CUST_04052,28,Month-to-month,959.32,0,11,0,0,1
CUST_04053,69,One year,2315.07,2,27,0,1,0
CUST_04054,11,Month-to-month,1880.17,1,17,0,0,1
CUST_04055,34,One year,2642.63,5,8,0,1,0
CUST_04056,21,One year,586.63,1,15,0,0,0
CUST_04057,41,Month-to-month,1789.84,4,2,0,1,0
CUST_04058,57,Month-to-month,2063.73,1,7,0,0,0
CUST_04059,10,Month-to-month,1256.34,1,25,0,1,1
CUST_04060,29,Month-to-month,2602.4,1,15,0,0,1
CUST_04061,23,Month-to-month,999.0,1,2,0,1,1
CUST_04062,18,Two year,981.06,2,7,0,0,0
CUST_04063,3,Month-to-month,1293.44,4,7,0,1,0
CUST_04064,8,One year,1587.1,3,9,1,0,1
CUST_04065,1,One year,1531.79,0,6,0,0,0
CUST_04066,12,Two year,748.02,3,14,1,0,0
CUST_04067,55,Month-to-month,1432.6,2,14,0,1,1
CUST_04068,52,Month-to-month,717.44,2,25,0,0,1
CUST_04069,60,One year,2147.39,0,25,0,1,0
CUST_04070,68,One year,371.64,0,25,0,1,0
CUST_04071,71,Month-to-month,2818.53,0,20,1,0,1
CUST_04072,35,Month-to-month,1678.49,0,9,0,1,1
CUST_04073,10,Month-to-month,617.74,3,21,0,0,1
CUST_04074,19,Month-to-month,1319.42,1,10,0,0,1
CUST_04075,21,Month-to-month,1222.73,1,1,0,1,0
CUST_04076,20,One year,2583.21,2,29,0,0,1
CUST_04077,55,Month-to-month,831.52,6,23,0,1,1
CUST_04078,19,Month-to-month,1189.94,4,24,1,0,1
CUST_04079,36,One year,757.55,3,21,1,0,0
CUST_04080,15,Month-to-month,897.31,2,5,1,1,0
CUST_04081,46,Month-to-month,2851.7,2,13,0,0,0
CUST_04082,28,Month-to-month,2570.82,1,29,0,1,0
CUST_04083,1,Month-to-month,1967.28,0,7,0,1,1
CUST_04084,45,Month-to-month,1095.67,0,10,0,0,1
CUST_04085,65,Month-to-month,2898.04,2,24,0,1,1
CUST_04086,53,One year,657.49,0,24,0,0,0
CUST_04087,64,One year,2763.17,1,22,0,1,0
CUST_04088,54,Month-to-month,1676.29,0,12,1,0,0
CUST_04089,37,Month-to-month,728.56,2,1,1,1,1
CUST_04090,32,Month-to-month,2739.87,2,1,0,1,0
CUST_04091,17,One year,1596.82,2,11,0,0,0
CUST_04092,12,Month-to-month,1585.74,2,19,0,1,1
CUST_04093,42,Month-to-month,1503.91,2,19,0,1,1
CUST_04094,41,Two year,792.53,3,0,0,0,0
CUST_04095,38,One year,1777.86,1,9,0,0,0
CUST_04096,50,Month-to-month,792.68,1,21,0,0,1
CUST_04097,40,Month-to-month,2742.27,3,8,1,1,1
CUST_04098,63,Month-to-month,1494.6,1,17,1,0,0
CUST_04099,21,Month-to-month,1255.28,3,2,0,0,1
CUST_04100,14,Two year,1542.86,2,27,0,0,1
CUST_04101,69,Month-to-month,1734.18,1,9,0,0,0
CUST_04102,17,Two year,2484.03,5,9,0,0,0
CUST_04103,52,One year,1680.07,1,18,0,1,0
CUST_04104,12,Month-to-month,2414.07,2,7,0,0,1
CUST_04105,27,Month-to-month,1622.44,1,23,0,1,0
CUST_04106,7,Month-to-month,,1,8,1,1,0
CUST_04107,21,One year,1918.56,4,6,0,1,1
CUST_04108,66,Month-to-month,1407.23,0,24,1,0,1
CUST_04109,51,Month-to-month,811.8,2,9,0,0,0
CUST_04110,18,Two year,2416.75,2,23,0,0,0
CUST_04111,7,Two year,2997.02,1,15,1,1,0
CUST_04112,11,Month-to-month,983.18,1,16,0,0,0
CUST_04113,51,Month-to-month,701.61,3,10,0,1,0
CUST_04114,71,Month-to-month,623.71,3,29,0,0,0
CUST_04115,22,Month-to-month,2423.26,2,7,0,0,1
CUST_04116,24,Month-to-month,2461.13,4,20,0,1,1
CUST_04117,67,Month-to-month,2718.93,1,5,0,0,1
CUST_04118,2,Month-to-month,2804.43,0,23,0,0,1
CUST_04119,59,One year,896.95,2,28,0,0,0
CUST_04120,13,Month-to-month,1449.85,2,12,0,0,1
CUST_04121,27,One year,2685.07,2,7,1,0,1
CUST_04122,26,One year,1865.41,0,18,0,1,0
CUST_04123,33,Month-to-month,2247.2,4,5,0,0,1
CUST_04124,67,Month-to-month,2401.25,0,11,0,1,0
CUST_04125,63,Month-to-month,975.61,1,16,1,1,1
CUST_04126,63,One year,2572.76,2,29,0,1,0
CUST_04127,26,Two year,1099.66,0,2,0,0,0
CUST_04128,56,Month-to-month,1338.29,0,3,0,0,0
CUST_04129,56,Month-to-month,1577.67,2,0,0,0,0
CUST_04130,25,Month-to-month,1331.51,1,0,0,1,0
CUST_04131,38,Month-to-month,2048.84,0,29,0,1,1
CUST_04132,52,Month-to-month,1171.67,1,20,0,1,1
CUST_04133,63,Month-to-month,2240.75,0,27,0,1,1
CUST_04134,28,One year,1761.84,5,20,1,0,1
CUST_04135,37,Month-to-month,382.08,6,2,0,1,1
CUST_04136,36,Month-to-month,2115.84,5,22,0,0,0
CUST_04137,58,Two year,2631.3,0,12,0,0,1
CUST_04138,46,One year,1380.89,0,9,0,0,0
CUST_04139,26,Month-to-month,383.75,2,1,0,0,0
CUST_04140,44,Two year,2405.51,2,6,0,0,0
CUST_04141,23,Month-to-month,1067.18,2,24,0,0,0
CUST_04142,34,One year,2718.83,3,20,0,1,0
CUST_04143,41,Month-to-month,2439.07,2,17,0,1,0
CUST_04144,53,Month-to-month,437.16,1,19,0,1,0
CUST_04145,71,Month-to-month,2927.52,2,10,0,1,0
CUST_04146,51,Month-to-month,1242.46,2,21,0,0,1
CUST_04147,11,Month-to-month,1904.93,2,24,0,0,1
CUST_04148,62,Month-to-month,739.51,1,13,0,0,0
CUST_04149,39,Month-to-month,2883.16,1,27,0,1,1
CUST_04150,8,Month-to-month,1401.38,3,12,0,1,1
CUST_04151,32,Two year,1175.7,1,25,0,0,0
CUST_04152,67,Two year,2849.09,1,26,0,1,1
CUST_04153,14,Two year,2204.61,0,15,0,1,1
CUST_04154,58,Month-to-month,1210.42,1,16,0,0,1
CUST_04155,13,Month-to-month,789.14,2,24,0,0,1
CUST_04156,44,Two year,510.14,1,25,0,1,0
CUST_04157,51,Month-to-month,1480.5,2,7,0,0,0
CUST_04158,44,Month-to-month,,4,10,0,0,1
CUST_04159,30,One year,1279.91,4,21,0,0,0
CUST_04160,59,One year,1677.06,1,18,0,0,0
CUST_04161,60,One year,,2,2,0,0,0
CUST_04162,23,Two year,1180.31,3,18,0,0,1
CUST_04163,8,Two year,796.43,4,4,1,0,0
CUST_04164,50,Month-to-month,2739.97,5,5,0,0,1
CUST_04165,37,Month-to-month,2087.26,4,6,0,0,1
CUST_04166,70,One year,2280.74,0,0,1,1,0
CUST_04167,50,Month-to-month,1589.54,1,20,0,1,0
CUST_04168,39,Month-to-month,1521.82,1,14,0,0,1
CUST_04169,39,Month-to-month,1353.63,0,19,0,1,0
CUST_04170,42,Two year,379.1,2,14,0,0,1
CUST_04171,69,One year,832.1,0,9,0,1,0
CUST_04172,4,Month-to-month,618.06,0,24,0,1,1
CUST_04173,34,Month-to-month,2206.23,2,6,0,0,1
CUST_04174,14,One year,1895.47,2,2,0,1,0
CUST_04175,57,Month-to-month,1264.06,1,15,0,1,0
CUST_04176,20,One year,2635.78,1,18,0,0,1
CUST_04177,1,Two year,1086.34,2,23,0,1,1
CUST_04178,31,One year,2733.53,1,12,0,0,0
CUST_04179,34,One year,1722.6,0,10,1,1,0
CUST_04180,16,One year,1112.57,5,13,0,1,0
CUST_04181,45,One year,958.33,1,21,1,0,1
CUST_04182,40,Month-to-month,,0,13,1,0,0
CUST_04183,67,One year,324.27,2,1,0,1,0
CUST_04184,6,Month-to-month,853.89,3,28,0,1,1
CUST_04185,13,Month-to-month,462.65,4,1,0,0,1
CUST_04186,22,Month-to-month,1803.18,0,27,0,0,1
CUST_04187,7,One year,1079.58,1,12,0,0,0
CUST_04188,14,One year,687.84,2,17,1,0,1
CUST_04189,30,Month-to-month,1233.72,5,21,0,0,1
CUST_04190,59,One year,1566.36,0,7,0,1,1
CUST_04191,4,Month-to-month,649.25,0,5,0,0,0
CUST_04192,59,Month-to-month,2858.61,1,5,1,1,0
CUST_04193,50,Month-to-month,1957.68,1,8,0,1,1
CUST_04194,57,One year,2891.4,1,21,0,0,1
CUST_04195,53,Two year,2218.49,3,20,1,0,1
CUST_04196,7,Month-to-month,407.87,1,12,0,1,0
CUST_04197,1,One year,802.06,2,3,0,1,1
CUST_04198,62,Two year,1766.6,0,9,0,1,0
CUST_04199,50,Month-to-month,1631.88,2,5,0,1,1
CUST_04200,44,Two year,1371.99,0,10,0,1,0
CUST_04201,8,Month-to-month,2579.22,1,13,0,0,1
CUST_04202,31,Month-to-month,1551.04,2,9,0,1,1
CUST_04203,22,Two year,955.74,4,1,0,0,0
CUST_04204,57,Two year,559.14,1,25,0,0,0
CUST_04205,46,Month-to-month,2102.39,1,0,0,1,0
CUST_04206,15,Two year,1185.91,1,22,0,0,1
CUST_04207,59,Month-to-month,1861.45,3,8,0,0,1
CUST_04208,54,One year,1083.41,3,17,0,1,0
CUST_04209,56,Month-to-month,892.3,1,21,0,0,1
CUST_04210,27,Two year,982.79,2,3,0,0,0
CUST_04211,13,Month-to-month,670.73,1,13,0,0,1
CUST_04212,14,One year,,1,28,1,1,1
CUST_04213,7,Two year,1285.62,0,19,0,1,0
CUST_04214,8,Month-to-month,2599.06,4,17,0,0,1
CUST_04215,4,One year,983.16,2,5,0,1,0
CUST_04216,42,Month-to-month,2884.8,2,13,0,1,1
CUST_04217,37,Month-to-month,1445.54,1,1,0,0,0
CUST_04218,9,One year,2726.64,4,23,1,1,1
CUST_04219,34,Month-to-month,2054.02,1,14,0,0,0
CUST_04220,66,Month-to-month,1934.51,2,14,1,1,0
CUST_04221,17,Month-to-month,2859.16,2,24,1,0,1
CUST_04222,61,Month-to-month,491.91,2,3,0,1,0
CUST_04223,69,Month-to-month,1769.2,1,7,0,1,1
CUST_04224,58,Month-to-month,2894.3,1,16,0,0,0
CUST_04225,28,Month-to-month,393.65,0,22,1,1,1
CUST_04226,23,One year,2584.1,1,11,0,1,1
CUST_04227,54,Month-to-month,2852.3,0,26,0,1,0
CUST_04228,47,Month-to-month,1456.91,1,20,0,1,0
CUST_04229,62,Month-to-month,2161.07,0,18,0,1,1
CUST_04230,40,Month-to-month,1029.66,5,5,0,1,1
CUST_04231,59,Month-to-month,557.34,0,19,0,0,0
CUST_04232,4,Month-to-month,1046.81,2,6,0,1,1
